timestamp,container,cpu_perc,mem_usage,net_io,block_io,pg_connections,redis_clients
2026-09-05T12:37:57.446486+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:37:57.446486+00:00,dnk_frontend,0.00%,131.6MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:37:57.446486+00:00,dnk_backend,0.40%,312.5MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:37:57.446486+00:00,dnk_redis,0.89%,39.49MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:37:57.446486+00:00,dnk_postgres,5.10%,64.17MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:37:57.446486+00:00,dnk_pgvector,5.78%,45.76MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:00.771096+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:00.771096+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:00.771096+00:00,dnk_frontend,0.00%,130.8MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:00.771096+00:00,dnk_backend,0.35%,312.5MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:00.771096+00:00,dnk_redis,0.88%,39.3MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:00.771096+00:00,dnk_postgres,1.52%,71.34MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:00.771096+00:00,dnk_pgvector,0.75%,53.56MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:03.843050+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:03.843050+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:03.843050+00:00,dnk_frontend,0.00%,130.8MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:03.843050+00:00,dnk_backend,0.33%,311.6MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:03.843050+00:00,dnk_redis,1.13%,39.26MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:03.843050+00:00,dnk_postgres,0.03%,64.28MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:03.843050+00:00,dnk_pgvector,0.00%,45.54MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:08.075122+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:08.075122+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:08.075122+00:00,dnk_frontend,0.00%,130.8MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:08.075122+00:00,dnk_backend,0.32%,311.6MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:08.075122+00:00,dnk_redis,2.21%,39.41MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:08.075122+00:00,dnk_postgres,4.73%,64.42MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:08.075122+00:00,dnk_pgvector,0.00%,45.57MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:10.183128+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:10.183128+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:10.183128+00:00,dnk_frontend,0.00%,130.8MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:10.183128+00:00,dnk_backend,0.41%,311.6MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:10.183128+00:00,dnk_redis,1.38%,39.36MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:10.183128+00:00,dnk_postgres,0.01%,64.42MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:10.183128+00:00,dnk_pgvector,0.00%,45.57MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:15.376332+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:15.376332+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:15.376332+00:00,dnk_frontend,0.00%,130.8MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:15.376332+00:00,dnk_backend,0.25%,311.6MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:15.376332+00:00,dnk_redis,4.48%,39.33MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:15.376332+00:00,dnk_postgres,3.88%,64.38MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:15.376332+00:00,dnk_pgvector,0.00%,45.44MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:17.419743+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:17.419743+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:17.419743+00:00,dnk_frontend,0.00%,130.8MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:17.419743+00:00,dnk_backend,6.21%,311.7MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:17.419743+00:00,dnk_redis,0.94%,39.46MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:17.419743+00:00,dnk_postgres,3.73%,64.54MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:17.419743+00:00,dnk_pgvector,4.02%,45.41MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:22.605797+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:22.605797+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:22.605797+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:22.605797+00:00,dnk_backend,0.18%,311.7MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:22.605797+00:00,dnk_redis,2.07%,39.47MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:22.605797+00:00,dnk_postgres,0.02%,64.13MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:22.605797+00:00,dnk_pgvector,0.00%,45.48MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:23.632451+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:23.632451+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:23.632451+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:23.632451+00:00,dnk_backend,0.31%,311.7MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:23.632451+00:00,dnk_redis,1.40%,39.47MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:23.632451+00:00,dnk_postgres,0.00%,64.13MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:23.632451+00:00,dnk_pgvector,0.00%,45.48MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:29.809738+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:29.809738+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:29.809738+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:29.809738+00:00,dnk_backend,0.26%,311.7MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:29.809738+00:00,dnk_redis,2.14%,39.34MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:29.809738+00:00,dnk_postgres,0.00%,64.56MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:29.809738+00:00,dnk_pgvector,0.00%,45.55MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:30.840991+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:30.840991+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:30.840991+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:30.840991+00:00,dnk_backend,0.30%,311.7MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:30.840991+00:00,dnk_redis,3.54%,39.5MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:30.840991+00:00,dnk_postgres,0.00%,64.56MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:30.840991+00:00,dnk_pgvector,0.00%,45.55MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:38.087692+00:00,cranky_kowalevski,0.13%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:38.087692+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:38.087692+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:38.087692+00:00,dnk_backend,0.23%,311.9MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:38.087692+00:00,dnk_redis,0.85%,39.39MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:38.087692+00:00,dnk_postgres,6.11%,64.5MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:38.087692+00:00,dnk_pgvector,6.23%,45.83MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:37.061909+00:00,cranky_kowalevski,0.13%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:37.061909+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:37.061909+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:37.061909+00:00,dnk_backend,0.20%,311.9MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:37.061909+00:00,dnk_redis,0.85%,39.39MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:37.061909+00:00,dnk_postgres,5.00%,64.41MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:37.061909+00:00,dnk_pgvector,6.23%,45.83MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:44.356488+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T12:38:44.356488+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T12:38:44.356488+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,9,2
2026-09-05T12:38:44.356488+00:00,dnk_backend,0.56%,311.9MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,9,2
2026-09-05T12:38:44.356488+00:00,dnk_redis,1.47%,39.66MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,9,2
2026-09-05T12:38:44.356488+00:00,dnk_postgres,0.04%,64.75MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,9,2
2026-09-05T12:38:44.356488+00:00,dnk_pgvector,0.00%,45.35MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,9,2
2026-09-05T12:38:44.353697+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T12:38:44.353697+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T12:38:44.353697+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,9,2
2026-09-05T12:38:44.353697+00:00,dnk_backend,0.56%,311.9MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,9,2
2026-09-05T12:38:44.353697+00:00,dnk_redis,1.47%,39.66MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,9,2
2026-09-05T12:38:44.353697+00:00,dnk_postgres,0.04%,64.75MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,9,2
2026-09-05T12:38:44.353697+00:00,dnk_pgvector,0.00%,45.35MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,9,2
2026-09-05T12:38:51.699660+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T12:38:51.699660+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T12:38:51.699660+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,9,2
2026-09-05T12:38:51.699660+00:00,dnk_backend,0.30%,311.8MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,9,2
2026-09-05T12:38:51.699660+00:00,dnk_redis,1.04%,39.47MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,9,2
2026-09-05T12:38:51.699660+00:00,dnk_postgres,0.01%,64.35MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,9,2
2026-09-05T12:38:51.699660+00:00,dnk_pgvector,5.57%,45.82MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,9,2
2026-09-05T12:38:51.697784+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T12:38:51.697784+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T12:38:51.697784+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,9,2
2026-09-05T12:38:51.697784+00:00,dnk_backend,0.30%,311.8MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,9,2
2026-09-05T12:38:51.697784+00:00,dnk_redis,1.04%,39.47MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,9,2
2026-09-05T12:38:51.697784+00:00,dnk_postgres,5.45%,64.57MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,9,2
2026-09-05T12:38:51.697784+00:00,dnk_pgvector,5.57%,45.82MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,9,2
2026-09-05T12:38:58.998845+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:58.998845+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:58.998845+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:58.998845+00:00,dnk_backend,0.31%,311.8MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:58.998845+00:00,dnk_redis,1.24%,39.53MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:58.998845+00:00,dnk_postgres,0.00%,64.14MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:58.998845+00:00,dnk_pgvector,0.00%,46.11MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:38:58.998846+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:38:58.998846+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:38:58.998846+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:38:58.998846+00:00,dnk_backend,0.31%,311.8MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:38:58.998846+00:00,dnk_redis,1.24%,39.53MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:38:58.998846+00:00,dnk_postgres,0.00%,64.14MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:38:58.998846+00:00,dnk_pgvector,0.00%,46.11MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:39:06.275390+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T12:39:06.275390+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T12:39:06.275390+00:00,dnk_frontend,0.00%,132.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,9,2
2026-09-05T12:39:06.275390+00:00,dnk_backend,0.30%,311.9MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,9,2
2026-09-05T12:39:06.275390+00:00,dnk_redis,3.63%,39.59MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,9,2
2026-09-05T12:39:06.275390+00:00,dnk_postgres,0.00%,64.07MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,9,2
2026-09-05T12:39:06.275390+00:00,dnk_pgvector,0.00%,45.38MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,9,2
2026-09-05T12:39:06.276228+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:39:06.276228+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:39:06.276228+00:00,dnk_frontend,0.00%,132.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:39:06.276228+00:00,dnk_backend,0.30%,311.9MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:39:06.276228+00:00,dnk_redis,3.63%,39.59MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:39:06.276228+00:00,dnk_postgres,0.00%,64.07MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:39:06.276228+00:00,dnk_pgvector,0.00%,45.38MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:39:13.585525+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T12:39:13.585525+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T12:39:13.585525+00:00,dnk_frontend,0.00%,132.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,9,2
2026-09-05T12:39:13.585525+00:00,dnk_backend,0.33%,311.9MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,9,2
2026-09-05T12:39:13.585525+00:00,dnk_redis,1.35%,39.34MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,9,2
2026-09-05T12:39:13.585525+00:00,dnk_postgres,0.02%,64.09MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,9,2
2026-09-05T12:39:13.585525+00:00,dnk_pgvector,0.00%,45.85MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,9,2
2026-09-05T12:39:13.588017+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:39:13.588017+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:39:13.588017+00:00,dnk_frontend,0.00%,132.1MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:39:13.588017+00:00,dnk_backend,0.33%,311.9MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:39:13.588017+00:00,dnk_redis,1.35%,39.34MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:39:13.588017+00:00,dnk_postgres,0.02%,64.09MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:39:13.588017+00:00,dnk_pgvector,0.00%,45.85MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:39:20.863862+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T12:39:20.863862+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T12:39:20.863862+00:00,dnk_frontend,0.00%,131.4MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,8,2
2026-09-05T12:39:20.863862+00:00,dnk_backend,0.39%,311.5MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,8,2
2026-09-05T12:39:20.863862+00:00,dnk_redis,1.17%,39.41MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,8,2
2026-09-05T12:39:20.863862+00:00,dnk_postgres,0.02%,64.56MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,8,2
2026-09-05T12:39:20.863862+00:00,dnk_pgvector,0.00%,45.62MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,8,2
2026-09-05T12:39:20.863861+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T12:39:20.863861+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T12:39:20.863861+00:00,dnk_frontend,0.00%,131.4MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,9,2
2026-09-05T12:39:20.863861+00:00,dnk_backend,0.39%,311.5MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,9,2
2026-09-05T12:39:20.863861+00:00,dnk_redis,1.17%,39.41MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,9,2
2026-09-05T12:39:20.863861+00:00,dnk_postgres,0.02%,64.56MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,9,2
2026-09-05T12:39:20.863861+00:00,dnk_pgvector,0.00%,45.62MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,9,2
2026-09-05T12:39:28.147792+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T12:39:28.147792+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T12:39:28.147792+00:00,dnk_frontend,0.00%,131.2MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,9,2
2026-09-05T12:39:28.147792+00:00,dnk_backend,0.24%,311.5MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,9,2
2026-09-05T12:39:28.147792+00:00,dnk_redis,1.16%,39.8MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,9,2
2026-09-05T12:39:28.147792+00:00,dnk_postgres,0.68%,64.66MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,9,2
2026-09-05T12:39:28.147792+00:00,dnk_pgvector,1.47%,45.95MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,9,2
2026-09-05T12:39:28.152092+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T12:39:28.152092+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T12:39:28.152092+00:00,dnk_frontend,0.00%,131.2MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,9,2
2026-09-05T12:39:28.152092+00:00,dnk_backend,0.24%,311.5MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,9,2
2026-09-05T12:39:28.152092+00:00,dnk_redis,1.16%,39.8MiB / 3.825GiB,1.14MB / 710kB,31.2MB / 0B,9,2
2026-09-05T12:39:28.152092+00:00,dnk_postgres,0.68%,64.66MiB / 3.825GiB,1.73MB / 1.45MB,40.5MB / 39.7MB,9,2
2026-09-05T12:39:28.152092+00:00,dnk_pgvector,1.47%,45.95MiB / 3.825GiB,2.24kB / 126B,28.2MB / 307kB,9,2
2026-09-05T12:39:35.432072+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T12:39:35.432072+00:00,gracious_bhaskara,0.00%,38.5MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T12:39:35.432072+00:00,dnk_frontend,0.00%,131.2MiB / 3.825GiB,2.33kB / 126B,106MB / 0B,9,2
2026-09-05T12:39:35.432072+00:00,dnk_backend,0.30%,311.9MiB / 3.825GiB,6.72MB / 9.12MB,157MB / 242kB,9,2
